date,symbol,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-03-14,META,602.8,608.86,594.78,607.6,607.6,12364505,12364505,4.8,0.79628,603.51,"March 14, 25",0.0079628
2025-03-17,META,607.46,613.1,598.0,604.9,604.9,15473909,15473909,-2.56,-0.42143,605.865,"March 17, 25",-0.0042143
2025-03-18,META,600.05,600.25,574.66,582.36,582.36,20297708,20297708,-17.69,-2.95,589.33,"March 18, 25",-0.0295
2025-03-19,META,584.28,592.32,574.77,584.06,584.06,20537500,20537500,-0.22,-0.03765318,583.8575,"March 19, 25",-0.0003765318
2025-03-20,META,582.76,610.2,579.51,586.0,586.0,24336505,24336505,3.25,0.55598,589.6175,"March 20, 25",0.0055598
2025-03-21,META,583.42,597.54,580.95,596.25,596.25,25015900,25015900,12.83,2.2,589.54,"March 21, 25",0.022
2025-03-24,META,614.97,622.54,612.2,618.85,618.85,15741300,15741300,3.88,0.63093,617.14,"March 24, 25",0.0063093
2025-03-25,META,626.76,633.88,621.18,626.31,626.31,15312540,15312540,-0.45,-0.07179782,627.0325,"March 25, 25",-0.0007179782
2025-03-26,META,624.89,626.75,606.61,610.98,610.98,12661900,12661900,-13.91,-2.23,617.3075,"March 26, 25",-0.0223
2025-03-27,META,602.0,614.25,600.1,602.58,602.58,10436524,10436524,0.58,0.09634551,604.7325,"March 27, 25",0.0009634551
2025-03-28,META,600.31,601.75,573.92,576.74,576.74,17602823,17602823,-23.57,-3.93,588.18,"March 28, 25",-0.0393
2025-03-31,META,563.5,578.7,553.3,576.36,576.36,21124700,21124700,12.86,2.28,567.965,"March 31, 25",0.0228
2025-04-01,META,570.84,589.91,570.0,586.0,586.0,12836600,12836600,15.16,2.66,579.1875,"April 01, 25",0.0266
2025-04-02,META,574.91,592.66,573.36,583.93,583.93,13470800,13470800,9.02,1.57,581.215,"April 02, 25",0.0157
2025-04-03,META,546.22,552.56,530.3,531.62,531.62,34777500,34777500,-14.6,-2.67,540.175,"April 03, 25",-0.0267
2025-04-04,META,506.62,518.0,494.2,504.73,504.73,38589814,38589814,-1.89,-0.37306,505.8875,"April 04, 25",-0.0037306
2025-04-07,META,485.1,539.37,481.9,516.25,516.25,36606136,36606136,31.15,6.42,505.655,"April 07, 25",0.0642
2025-04-08,META,543.25,547.43,502.86,510.45,510.45,28034211,28034211,-32.8,-6.04,525.9975,"April 08, 25",-0.0604
2025-04-09,META,509.27,587.89,502.11,585.77,585.77,39216600,39216600,76.51,15.02,546.26,"April 09, 25",0.1502
2025-04-10,META,575.49,581.3,535.3,546.29,546.29,28173500,28173500,-29.2,-5.07,559.595,"April 10, 25",-0.0507
2025-04-11,META,535.51,547.4,528.59,543.57,543.57,17642327,17642327,8.07,1.51,538.7675,"April 11, 25",0.0151
2025-04-14,META,556.17,557.77,528.28,531.48,531.48,14130928,14130928,-24.69,-4.44,543.425,"April 14, 25",-0.0444
2025-04-15,META,532.11,537.94,517.5,521.52,521.52,15558700,15558700,-10.59,-1.99,527.2675,"April 15, 25",-0.0199
2025-04-16,META,508.51,513.37,495.63,502.31,502.31,18735100,18735100,-6.2,-1.22,504.955,"April 16, 25",-0.0122
2025-04-17,META,505.25,507.3,498.01,501.48,501.48,14593508,14593508,-3.77,-0.74617,503.01,"April 17, 25",-0.0074617
2025-04-21,META,491.33,493.5,479.8,484.66,484.66,16166000,16166000,-6.66,-1.36,487.3225,"April 21, 25",-0.0136
2025-04-22,META,491.87,506.88,486.36,500.28,500.28,17399408,17399408,8.41,1.71,496.3475,"April 22, 25",0.0171
2025-04-23,META,528.53,535.34,516.52,520.27,520.27,18173910,18173910,-8.25,-1.56,525.165,"April 23, 25",-0.0156
2025-04-24,META,518.73,533.9,517.5,533.15,533.15,13910011,13910011,14.42,2.78,525.82,"April 24, 25",0.0278
2025-04-25,META,546.8,549.86,536.25,547.27,547.27,17098921,17098921,0.47,0.08595465,545.045,"April 25, 25",0.0008595465
2025-04-28,META,555.64,558.49,540.59,549.74,549.74,15179000,15179000,-5.9,-1.06,551.115,"April 28, 25",-0.0106
2025-04-29,META,546.0,556.57,544.12,554.44,554.44,11835036,11835036,8.44,1.55,550.2825,"April 29, 25",0.0155
2025-04-30,META,538.4,549.1,529.5,549.0,549.0,29244000,29244000,10.6,1.97,541.5,"April 30, 25",0.0197
2025-05-01,META,592.08,592.95,570.5,572.21,572.21,31159033,31159033,-19.87,-3.36,581.935,"May 01, 25",-0.0336
2025-05-02,META,583.46,604.34,578.33,597.02,597.02,24739300,24739300,13.56,2.32,590.7875,"May 02, 25",0.0232
2025-05-05,META,591.22,603.21,588.05,599.27,599.27,13887724,13887724,8.05,1.36,595.4375,"May 05, 25",0.0136
2025-05-06,META,592.53,596.03,586.58,587.31,587.31,10600700,10600700,-5.22,-0.88097,590.6125,"May 06, 25",-0.0088097
2025-05-07,META,590.36,603.08,586.67,596.81,596.81,13161000,13161000,6.45,1.09,594.23,"May 07, 25",0.0109
2025-05-08,META,606.29,611.3,596.62,598.01,598.01,14622805,14622805,-8.27,-1.37,603.055,"May 08, 25",-0.0137
2025-05-09,META,603.72,606.97,591.71,592.49,592.49,10427300,10427300,-11.23,-1.86,598.7225,"May 09, 25",-0.0186
2025-05-12,META,630.92,640.39,621.03,639.43,639.43,21965100,21965100,8.51,1.35,632.9425,"May 12, 25",0.0135
2025-05-13,META,645.54,660.92,642.83,656.03,656.03,18570821,18570821,10.49,1.62,651.33,"May 13, 25",0.0162
2025-05-14,META,661.21,662.67,654.31,659.36,659.36,12348200,12348200,-1.85,-0.27979,659.3875,"May 14, 25",-0.0027979
2025-05-15,META,654.28,657.31,638.58,643.88,643.88,14341835,14341835,-10.39,-1.59,648.5125,"May 15, 25",-0.0159
2025-05-16,META,637.96,640.44,626.15,640.34,640.34,18519000,18519000,2.38,0.37306,636.2225,"May 16, 25",0.0037306
2025-05-19,META,628.25,643.0,627.8,640.43,640.43,9592400,9592400,12.18,1.94,634.87,"May 19, 25",0.0194
2025-05-20,META,636.01,639.35,632.26,637.1,637.1,6743500,6743500,1.09,0.17138,636.18,"May 20, 25",0.0017138
2025-05-21,META,631.79,646.61,630.17,635.5,635.5,11464600,11464600,3.71,0.58722,636.0175,"May 21, 25",0.0058722
2025-05-22,META,634.05,643.25,630.71,636.57,636.57,8228443,8228443,2.52,0.39744,636.145,"May 22, 25",0.0039744
2025-05-23,META,624.0,632.45,622.65,627.06,627.06,8454100,8454100,3.06,0.49038,626.54,"May 23, 25",0.0049038
2025-05-27,META,635.41,643.08,632.75,642.32,642.32,9508400,9508400,6.91,1.09,638.39,"May 27, 25",0.0109
2025-05-28,META,642.6,650.88,642.55,643.58,643.58,9042900,9042900,0.98,0.15251,644.9025,"May 28, 25",0.0015251
2025-05-29,META,651.645,653.32,639.5,645.05,645.05,8575995,8575995,-6.6,-1.01205,645.96,"May 29, 25",-0.0101205
2024-05-31,MICROSOFT,416.75,416.75,404.51,415.13,411.97,47995300,47995300,-1.62,-0.38872,413.285,"May 31, 24",-0.0038872
2024-06-03,MICROSOFT,415.53,416.43,408.92,413.52,410.37,17484700,17484700,-2.0,-0.48372,413.6,"June 03, 24",-0.0048372
2024-06-04,MICROSOFT,412.43,416.44,409.68,416.07,412.9,14348917,14348917,3.64,0.88257,413.655,"June 04, 24",0.0088257
2024-06-05,MICROSOFT,417.81,424.08,416.3,424.01,420.78,16988038,16988038,6.2,1.48,420.55,"June 05, 24",0.0148
2024-06-06,MICROSOFT,424.01,425.31,420.58,424.52,421.29,14861300,14861300,0.51,0.12028,423.605,"June 06, 24",0.0012028
2024-06-07,MICROSOFT,426.2,426.28,423.0,423.85,420.63,13621700,13621700,-2.35,-0.55138,424.8325,"June 07, 24",-0.0055138
2024-06-10,MICROSOFT,424.7,428.08,423.89,427.87,424.61,14003034,14003034,3.17,0.74641,426.135,"June 10, 24",0.0074641
2024-06-11,MICROSOFT,425.48,432.82,425.25,432.68,429.39,14551101,14551101,7.2,1.69,429.0575,"June 11, 24",0.0169
2024-06-12,MICROSOFT,435.32,443.4,433.25,441.06,437.7,22366233,22366233,5.74,1.32,438.2575,"June 12, 24",0.0132
2024-06-13,MICROSOFT,440.85,443.39,439.37,441.58,438.22,15960600,15960600,0.73,0.16559,441.2975,"June 13, 24",0.0016559
2024-06-14,MICROSOFT,438.28,443.14,436.72,442.57,439.2,13582000,13582000,4.3,0.97883,440.1775,"June 14, 24",0.0097883
2024-06-17,MICROSOFT,442.59,450.94,440.72,448.37,444.96,20790030,20790030,5.79,1.31,445.655,"June 17, 24",0.0131
2024-06-18,MICROSOFT,449.71,450.14,444.89,446.34,442.94,17112504,17112504,-3.37,-0.74937,447.77,"June 18, 24",-0.0074937
2024-06-20,MICROSOFT,446.3,446.53,441.27,445.7,442.31,19877400,19877400,-0.6,-0.13444,444.95,"June 20, 24",-0.0013444
2024-06-21,MICROSOFT,447.38,450.58,446.51,449.78,446.36,34486200,34486200,2.4,0.53646,448.5625,"June 21, 24",0.0053646
2024-06-24,MICROSOFT,449.8,452.75,446.41,447.67,444.26,15913719,15913719,-2.13,-0.47354,449.1575,"June 24, 24",-0.0047354
2024-06-25,MICROSOFT,448.25,451.42,446.75,450.95,447.52,16747529,16747529,2.7,0.60234,449.3425,"June 25, 24",0.0060234
2024-06-26,MICROSOFT,449.0,453.6,448.19,452.16,448.72,16507030,16507030,3.16,0.70379,450.7375,"June 26, 24",0.0070379
2024-06-27,MICROSOFT,452.18,456.17,451.77,452.85,449.4,14806324,14806324,0.675,0.14817,453.2425,"June 27, 24",0.0014817
2024-06-28,MICROSOFT,453.07,455.38,446.41,446.95,443.55,28362300,28362300,-6.12,-1.35,450.4525,"June 28, 24",-0.0135
2024-07-01,MICROSOFT,448.66,457.37,445.66,456.73,453.25,17662818,17662818,8.07,1.8,452.105,"July 01, 24",0.018
2024-07-02,MICROSOFT,453.2,459.59,453.11,459.28,455.79,13979800,13979800,6.08,1.34,456.295,"July 02, 24",0.0134
2024-07-03,MICROSOFT,458.19,461.02,457.88,460.77,457.26,9932830,9932830,2.58,0.56309,459.465,"July 03, 24",0.0056309
2024-07-05,MICROSOFT,459.61,468.35,458.97,467.56,464.0,16000300,16000300,7.95,1.73,463.6225,"July 05, 24",0.0173
2024-07-08,MICROSOFT,466.55,467.7,464.46,466.24,462.69,12962321,12962321,-0.31,-0.06644518,466.2375,"July 08, 24",-0.0006644518
2024-07-09,MICROSOFT,467.0,467.33,458.0,459.54,456.04,17228507,17228507,-7.46,-1.6,462.9675,"July 09, 24",-0.016
2024-07-10,MICROSOFT,461.22,466.46,458.86,466.25,462.7,18196100,18196100,5.03,1.09,463.1975,"July 10, 24",0.0109
2024-07-11,MICROSOFT,462.98,464.78,451.55,454.7,451.24,23111200,23111200,-8.28,-1.79,458.5025,"July 11, 24",-0.0179
2024-07-12,MICROSOFT,454.33,456.36,450.65,453.55,450.1,16324300,16324300,-0.775,-0.17168,453.7225,"July 12, 24",-0.0017168
2024-07-15,MICROSOFT,453.3,457.26,451.43,453.96,450.51,14429447,14429447,0.66,0.1456,453.9875,"July 15, 24",0.001456
2024-07-16,MICROSOFT,454.22,454.3,446.66,449.52,446.1,17175700,17175700,-4.7,-1.03,451.175,"July 16, 24",-0.0103
2024-07-17,MICROSOFT,442.59,444.85,439.18,443.52,440.15,21778000,21778000,0.93,0.21013,442.535,"July 17, 24",0.0021013
2024-07-18,MICROSOFT,444.34,444.65,434.4,440.37,437.02,20794822,20794822,-3.97,-0.89346,440.94,"July 18, 24",-0.0089346
2024-07-19,MICROSOFT,433.1,441.14,432.0,437.11,433.78,20940417,20940417,4.01,0.92588,435.8375,"July 19, 24",0.0092588
2024-07-22,MICROSOFT,441.79,444.6,438.91,442.94,439.57,15808800,15808800,1.15,0.2603,442.06,"July 22, 24",0.002603
2024-07-23,MICROSOFT,443.9,448.39,443.1,444.85,441.47,13107100,13107100,0.955,0.21401,445.06,"July 23, 24",0.0021401
2024-07-24,MICROSOFT,440.45,441.48,427.59,428.9,425.64,26805800,26805800,-11.55,-2.62,434.605,"July 24, 24",-0.0262
2024-07-25,MICROSOFT,428.8,429.8,417.51,418.4,415.22,29943800,29943800,-10.4,-2.43,423.6275,"July 25, 24",-0.0243
2024-07-26,MICROSOFT,418.2,428.92,417.27,425.27,422.03,23583839,23583839,7.07,1.69,422.415,"July 26, 24",0.0169
2024-07-29,MICROSOFT,431.58,432.15,424.7,426.73,423.48,15125836,15125836,-4.85,-1.12,428.79,"July 29, 24",-0.0112
2024-07-30,MICROSOFT,427.72,429.05,417.36,422.92,419.7,32687600,32687600,-4.8,-1.12,424.2625,"July 30, 24",-0.0112
2024-07-31,MICROSOFT,420.5,421.78,412.21,418.35,415.17,42891400,42891400,-2.14,-0.5113,418.21,"July 31, 24",-0.005113
2024-08-01,MICROSOFT,420.79,427.46,413.09,417.11,413.94,30296400,30296400,-3.68,-0.87455,419.6125,"August 01, 24",-0.0087455
2024-08-02,MICROSOFT,412.49,415.0,404.34,408.49,405.38,29437900,29437900,-4.0,-0.96972,410.08,"August 02, 24",-0.0096972
2024-08-05,MICROSOFT,389.17,401.04,385.58,395.15,392.14,40709238,40709238,5.98,1.54,392.735,"August 05, 24",0.0154
2024-08-06,MICROSOFT,400.0,405.67,398.5,399.61,396.57,24946525,24946525,-0.39,-0.0975,400.945,"August 06, 24",-0.000975
2024-08-07,MICROSOFT,408.64,410.08,397.47,398.43,395.4,20650906,20650906,-10.2,-2.5,403.655,"August 07, 24",-0.025
2024-08-08,MICROSOFT,402.44,405.86,399.94,402.69,399.63,20203030,20203030,0.25,0.06212106,402.7325,"August 08, 24",0.0006212106
2024-08-09,MICROSOFT,404.03,408.05,402.26,406.02,402.93,19276700,19276700,1.99,0.49254,405.09,"August 09, 24",0.0049254
2024-08-12,MICROSOFT,407.06,408.76,404.24,406.81,403.71,16762900,16762900,-0.25,-0.06141601,406.7175,"August 12, 24",-0.0006141601
2024-08-13,MICROSOFT,409.59,414.95,409.57,414.01,410.86,19414300,19414300,4.42,1.08,412.03,"August 13, 24",0.0108
2024-08-14,MICROSOFT,414.8,417.72,412.45,416.86,413.69,18267000,18267000,2.06,0.49662,415.4575,"August 14, 24",0.0049662
2024-08-15,MICROSOFT,419.8,421.11,417.66,421.03,418.58,20752144,20752144,1.23,0.293,419.9,"August 15, 24",0.00293
2024-08-16,MICROSOFT,420.6,421.34,417.3,418.47,416.03,22775600,22775600,-2.13,-0.50642,419.4275,"August 16, 24",-0.0050642
2024-08-19,MICROSOFT,418.96,421.75,416.46,421.53,419.08,15234000,15234000,2.57,0.61342,419.675,"August 19, 24",0.0061342
2024-08-20,MICROSOFT,421.7,425.86,421.64,424.8,422.33,16387600,16387600,3.1,0.73512,423.5,"August 20, 24",0.0073512
2024-08-21,MICROSOFT,424.08,426.4,421.72,424.14,421.67,16067300,16067300,0.065,0.01414827,424.085,"August 21, 24",0.0001414827
2024-08-22,MICROSOFT,424.36,426.79,414.61,415.55,413.13,19361901,19361901,-8.81,-2.08,420.3275,"August 22, 24",-0.0208
2024-08-23,MICROSOFT,416.98,419.26,412.09,416.79,414.36,18493800,18493800,-0.19,-0.04556573,416.28,"August 23, 24",-0.0004556573
2024-08-26,MICROSOFT,416.37,417.28,411.34,413.49,411.08,13152830,13152830,-2.87,-0.69169,414.62,"August 26, 24",-0.0069169
2024-08-27,MICROSOFT,412.86,414.36,410.25,413.84,411.43,13492911,13492911,0.98,0.23737,412.8275,"August 27, 24",0.0023737
2024-08-28,MICROSOFT,414.88,415.0,407.31,410.6,408.21,14882700,14882700,-4.28,-1.03,411.9475,"August 28, 24",-0.0103
2024-08-29,MICROSOFT,414.94,422.05,410.6,413.12,410.72,17045241,17045241,-1.82,-0.43862,415.1775,"August 29, 24",-0.0043862
2024-08-30,MICROSOFT,415.6,417.49,412.13,417.14,414.71,24308324,24308324,1.54,0.37055,415.59,"August 30, 24",0.0037055
2024-09-03,MICROSOFT,417.91,419.88,407.03,409.44,407.06,20313603,20313603,-8.47,-2.03,413.565,"September 03, 24",-0.0203
2024-09-04,MICROSOFT,405.91,411.24,404.37,408.9,406.52,15135806,15135806,2.99,0.73662,407.605,"September 04, 24",0.0073662
2024-09-05,MICROSOFT,407.62,413.1,406.13,408.39,406.01,14195516,14195516,0.77,0.1889,408.81,"September 05, 24",0.001889
2024-09-06,MICROSOFT,409.06,410.65,400.8,401.7,399.36,19609526,19609526,-7.36,-1.8,405.5525,"September 06, 24",-0.018
2024-09-09,MICROSOFT,407.24,408.65,402.15,405.72,403.36,15295134,15295134,-1.52,-0.37324,405.94,"September 09, 24",-0.0037324
2024-09-10,MICROSOFT,408.2,416.33,407.7,414.2,411.79,19594300,19594300,6.0,1.47,411.6075,"September 10, 24",0.0147
2024-09-11,MICROSOFT,415.5,423.99,409.58,423.04,420.58,19266923,19266923,7.54,1.81,418.0275,"September 11, 24",0.0181
2024-09-12,MICROSOFT,423.31,427.37,419.75,427.0,424.51,17418800,17418800,3.69,0.8717,424.3575,"September 12, 24",0.008717
2024-09-13,MICROSOFT,425.83,431.83,425.46,430.59,428.08,15874600,15874600,4.76,1.12,428.4275,"September 13, 24",0.0112
2024-09-16,MICROSOFT,430.6,433.53,428.22,431.34,428.83,13834700,13834700,0.74,0.17185,430.9225,"September 16, 24",0.0017185
2024-09-17,MICROSOFT,440.23,441.85,432.27,435.15,432.62,18874231,18874231,-5.08,-1.15,437.375,"September 17, 24",-0.0115
2024-09-18,MICROSOFT,435.0,436.03,430.41,430.81,428.3,18898042,18898042,-4.19,-0.96322,433.0625,"September 18, 24",-0.0096322
2024-09-19,MICROSOFT,441.23,441.5,436.9,438.69,436.14,21706600,21706600,-2.54,-0.57566,439.58,"September 19, 24",-0.0057566
2024-09-20,MICROSOFT,437.22,439.24,434.22,435.27,432.74,55167106,55167106,-1.95,-0.446,436.4875,"September 20, 24",-0.00446
2024-09-23,MICROSOFT,434.28,436.46,430.39,433.51,430.99,15128900,15128900,-0.77,-0.1773,433.66,"September 23, 24",-0.001773
2024-09-24,MICROSOFT,433.0,433.35,426.1,429.17,426.67,17015800,17015800,-3.83,-0.88453,430.405,"September 24, 24",-0.0088453
2024-09-25,MICROSOFT,429.83,433.12,428.57,432.11,429.6,13396400,13396400,2.28,0.53044,430.9075,"September 25, 24",0.0053044
2024-09-26,MICROSOFT,435.09,435.3,429.13,431.31,428.8,14492044,14492044,-3.77,-0.86879,432.7075,"September 26, 24",-0.0086879
2024-09-27,MICROSOFT,431.52,431.85,427.47,428.02,425.53,14896131,14896131,-3.5,-0.81109,429.715,"September 27, 24",-0.0081109
2024-09-30,MICROSOFT,428.21,430.42,425.37,430.3,427.8,16854606,16854606,2.09,0.48808,428.575,"September 30, 24",0.0048808
2024-10-01,MICROSOFT,428.45,428.48,418.81,420.69,418.24,19092945,19092945,-7.76,-1.81,424.1075,"October 01, 24",-0.0181
2024-10-02,MICROSOFT,422.58,422.82,416.71,417.13,414.7,16582300,16582300,-5.45,-1.29,419.81,"October 02, 24",-0.0129
2024-10-03,MICROSOFT,417.63,419.55,414.29,416.54,414.12,13686421,13686421,-1.09,-0.261,417.0025,"October 03, 24",-0.00261
2024-10-04,MICROSOFT,418.24,419.75,414.97,416.06,413.64,19190913,19190913,-2.18,-0.52123,417.255,"October 04, 24",-0.0052123
2024-10-07,MICROSOFT,416.0,417.11,409.0,409.54,407.16,20919800,20919800,-6.46,-1.55,412.9125,"October 07, 24",-0.0155
2024-10-08,MICROSOFT,410.9,415.66,408.17,414.71,412.3,19229300,19229300,3.81,0.92723,412.36,"October 08, 24",0.0092723
2024-10-09,MICROSOFT,415.86,420.38,414.3,417.46,415.03,14974300,14974300,1.6,0.38474,417.0,"October 09, 24",0.0038474
2024-10-10,MICROSOFT,415.23,417.35,413.15,415.84,413.42,13848400,13848400,0.615,0.14691,415.3925,"October 10, 24",0.0014691
2024-10-11,MICROSOFT,416.14,417.13,413.25,416.32,413.9,14144944,14144944,0.185,0.04325467,415.71,"October 11, 24",0.0004325467
2024-10-14,MICROSOFT,417.77,424.04,417.52,419.14,416.7,16653100,16653100,1.37,0.32793,419.6175,"October 14, 24",0.0032793
2024-10-15,MICROSOFT,422.18,422.48,415.26,418.74,416.3,18900201,18900201,-3.44,-0.81482,419.665,"October 15, 24",-0.0081482
2024-10-16,MICROSOFT,415.17,416.36,410.48,416.12,413.7,15508932,15508932,0.95,0.22882,414.5325,"October 16, 24",0.0022882
2024-10-17,MICROSOFT,422.36,422.5,415.59,416.72,414.29,14820004,14820004,-5.64,-1.34,419.2925,"October 17, 24",-0.0134
2024-10-18,MICROSOFT,417.14,419.65,416.26,418.16,415.73,17145317,17145317,1.02,0.24452,417.8025,"October 18, 24",0.0024452
2024-10-21,MICROSOFT,416.12,418.96,413.75,418.78,416.34,14206115,14206115,2.66,0.63924,416.9025,"October 21, 24",0.0063924
2024-10-22,MICROSOFT,418.49,430.58,418.04,427.51,425.02,25482200,25482200,9.02,2.16,423.655,"October 22, 24",0.0216
2024-10-23,MICROSOFT,430.86,431.08,422.53,424.6,422.13,19654400,19654400,-6.25,-1.45,427.2675,"October 23, 24",-0.0145
2024-10-24,MICROSOFT,425.33,425.98,422.4,424.73,422.26,13581631,13581631,-0.595,-0.14107,424.61,"October 24, 24",-0.0014107
2024-10-25,MICROSOFT,426.76,432.52,426.57,428.15,425.66,16899100,16899100,1.39,0.32571,428.5,"October 25, 24",0.0032571
2024-10-28,MICROSOFT,431.66,431.94,426.3,426.59,424.11,14882444,14882444,-5.06,-1.17,429.1225,"October 28, 24",-0.0117
2024-10-29,MICROSOFT,428.0,433.17,425.8,431.95,429.44,17644100,17644100,3.95,0.9229,429.73,"October 29, 24",0.009229
2024-10-30,MICROSOFT,437.44,438.5,432.1,432.53,430.01,29749149,29749149,-4.91,-1.12,435.1425,"October 30, 24",-0.0112
2024-10-31,MICROSOFT,415.36,416.16,406.3,406.35,403.99,53971000,53971000,-9.01,-2.17,411.0425,"October 31, 24",-0.0217
2024-11-01,MICROSOFT,409.01,415.5,407.5,410.37,407.98,24230442,24230442,1.36,0.33251,410.595,"November 01, 24",0.0033251
2024-11-04,MICROSOFT,409.8,410.42,405.57,408.46,406.08,19672300,19672300,-1.34,-0.32699,408.5625,"November 04, 24",-0.0032699
2024-11-05,MICROSOFT,408.37,414.9,408.08,411.46,409.07,17626011,17626011,3.09,0.75667,410.7025,"November 05, 24",0.0075667
2024-11-06,MICROSOFT,412.42,420.45,410.52,420.18,417.73,26681842,26681842,7.76,1.88,415.8925,"November 06, 24",0.0188
2024-11-07,MICROSOFT,421.28,426.85,419.88,425.43,422.95,19901800,19901800,4.15,0.98509,423.36,"November 07, 24",0.0098509
2024-11-08,MICROSOFT,425.32,426.5,421.78,422.54,420.08,16891414,16891414,-2.78,-0.65363,424.035,"November 08, 24",-0.0065363
2024-11-11,MICROSOFT,422.52,424.81,416.0,418.01,415.58,24503321,24503321,-4.5,-1.07,420.335,"November 11, 24",-0.0107
2024-11-12,MICROSOFT,418.25,424.44,417.2,423.03,420.57,19401204,19401204,4.78,1.14,420.73,"November 12, 24",0.0114
2024-11-13,MICROSOFT,421.64,429.33,418.21,425.2,422.73,21502200,21502200,3.56,0.84432,423.595,"November 13, 24",0.0084432
2024-11-14,MICROSOFT,425.0,428.17,420.0,426.89,424.41,30246900,30246900,1.89,0.44471,425.015,"November 14, 24",0.0044471
2024-11-15,MICROSOFT,419.82,422.8,413.64,415.0,412.58,28247644,28247644,-4.82,-1.15,417.815,"November 15, 24",-0.0115
2024-11-18,MICROSOFT,414.87,418.4,412.1,415.76,413.34,24742013,24742013,0.89,0.21453,415.2825,"November 18, 24",0.0021453
2024-11-19,MICROSOFT,413.11,417.94,411.55,417.79,415.36,18133529,18133529,4.68,1.13,415.0975,"November 19, 24",0.0113
2024-11-20,MICROSOFT,416.87,417.29,410.58,415.49,413.07,19191700,19191700,-1.38,-0.33104,415.0575,"November 20, 24",-0.0033104
2024-11-21,MICROSOFT,419.5,419.78,410.29,412.87,411.29,20780200,20780200,-6.63,-1.58,415.61,"November 21, 24",-0.0158
2024-11-22,MICROSOFT,411.37,417.4,411.06,417.0,415.4,24814626,24814626,5.63,1.37,414.2075,"November 22, 24",0.0137
2024-11-25,MICROSOFT,418.38,421.08,414.85,418.79,417.19,27691100,27691100,0.41,0.09799704,418.275,"November 25, 24",0.0009799704
2024-11-26,MICROSOFT,419.59,429.04,418.85,427.99,426.35,23458900,23458900,8.41,2.0,423.8675,"November 26, 24",0.02
2024-11-27,MICROSOFT,425.11,427.23,422.02,422.99,421.37,18332444,18332444,-2.12,-0.49869,424.3375,"November 27, 24",-0.0049869
2024-11-29,MICROSOFT,420.09,424.88,417.8,423.46,421.84,16271921,16271921,3.37,0.80221,421.5575,"November 29, 24",0.0080221
2024-12-02,MICROSOFT,421.57,433.0,421.31,430.98,429.33,20207223,20207223,9.41,2.23,426.715,"December 02, 24",0.0223
2024-12-03,MICROSOFT,429.84,432.47,427.74,431.2,429.55,18302000,18302000,1.36,0.3164,430.3125,"December 03, 24",0.003164
2024-12-04,MICROSOFT,433.03,439.67,432.63,437.42,435.74,26009429,26009429,4.39,1.01,435.6875,"December 04, 24",0.0101
2024-12-05,MICROSOFT,437.92,444.66,436.17,442.62,440.92,21697800,21697800,4.7,1.07,440.3425,"December 05, 24",0.0107
2024-12-06,MICROSOFT,442.3,446.1,441.77,443.57,441.87,18821002,18821002,1.27,0.28714,443.435,"December 06, 24",0.0028714
2024-12-09,MICROSOFT,442.6,448.33,440.5,446.02,444.31,19144400,19144400,3.42,0.77271,444.3625,"December 09, 24",0.0077271
2024-12-10,MICROSOFT,444.39,449.62,441.6,443.33,441.63,18469500,18469500,-1.06,-0.23853,444.735,"December 10, 24",-0.0023853
2024-12-11,MICROSOFT,444.05,450.35,444.05,448.99,447.27,19200208,19200208,4.94,1.11,446.86,"December 11, 24",0.0111
2024-12-12,MICROSOFT,449.11,456.16,449.11,449.56,447.84,20834800,20834800,0.45,0.1002,450.985,"December 12, 24",0.001002
2024-12-13,MICROSOFT,448.44,451.43,445.58,447.27,445.56,20177833,20177833,-1.17,-0.2609,448.18,"December 13, 24",-0.002609
2024-12-16,MICROSOFT,447.27,452.18,445.28,451.59,449.86,23598834,23598834,4.32,0.96586,449.08,"December 16, 24",0.0096586
2024-12-17,MICROSOFT,451.01,455.29,449.57,454.46,452.72,22733500,22733500,3.45,0.76495,452.5825,"December 17, 24",0.0076495
2024-12-18,MICROSOFT,451.32,452.65,437.02,437.39,435.71,24444545,24444545,-13.93,-3.09,444.595,"December 18, 24",-0.0309
2024-12-19,MICROSOFT,441.62,443.18,436.32,437.03,435.36,22963700,22963700,-4.59,-1.04,439.5375,"December 19, 24",-0.0104
2024-12-20,MICROSOFT,433.11,443.74,428.63,436.6,434.93,64263700,64263700,3.49,0.8058,435.52,"December 20, 24",0.008058
2024-12-23,MICROSOFT,436.74,437.65,432.83,435.25,433.58,19152519,19152519,-1.49,-0.34116,435.6175,"December 23, 24",-0.0034116
2024-12-24,MICROSOFT,434.65,439.6,434.19,439.33,437.65,7164543,7164543,4.68,1.08,436.9425,"December 24, 24",0.0108
2024-12-26,MICROSOFT,439.08,440.94,436.63,438.11,436.43,8199927,8199927,-0.97,-0.22092,438.69,"December 26, 24",-0.0022092
2024-12-27,MICROSOFT,434.6,435.22,426.35,430.53,428.88,18117713,18117713,-4.07,-0.93649,431.675,"December 27, 24",-0.0093649
2024-12-30,MICROSOFT,426.06,427.55,421.9,424.83,423.2,13158703,13158703,-1.23,-0.28869,425.085,"December 30, 24",-0.0028869
2024-12-31,MICROSOFT,426.1,426.73,420.66,421.5,419.89,13246509,13246509,-4.6,-1.08,423.7475,"December 31, 24",-0.0108
